Geneid	GeneSymbol	Entrez	logFC_10vsC	logCPM_10vsC	PValue_10vsC	PAdj_10vsC	logFC_20vsC	logCPM_20vsC	PValue_20vsC	PAdj_20vsC	sig_10vsC	sig_20vsC	up_10vsC	up_20vsC	down_10vsC	down_20vsC	sig_col10	sig_col20
ENSMUSG00000092200	Tnxa	100043024	-0.354522726547387	0.466692270148362	0.549469532804548	0.705474461696187	-0.215320122238757	0.466692270148362	0.718082693407873	0.822716277360278	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092202	Stk19-ps1	114241	0.156161909354081	-2.02945967017153	0.779558541440328	0.870481247571201	0.532501229076511	-2.02945967017153	0.323228524099029	0.483482396737352	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092203	1110038B12Rik	68763	-0.329235759876342	5.79142679651058	0.0265814025839374	0.0834240648375598	-0.314002719476604	5.79142679651058	0.034472146940992	0.0940065300044394	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092212	Slc22a13b	109280	-0.336713752375426	-0.980252573489791	0.415905718898645	0.592032427521268	-0.404437330867803	-0.980252573489791	0.33844730734685	0.49950451601168	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092241	Gm20522	105245272	-0.144415145595362	-1.38314367216699	0.71489786899944	0.82819633698222	-0.374247799414049	-1.38314367216699	0.357014779704157	0.518313123802523	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092260	Zfp963	620419	-0.394612904340171	1.16876619545424	0.0902214322305022	0.207740181501267	-0.465540432067656	1.16876619545424	0.0467787480856072	0.118624096108632	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092274	Neat1	66961	1.07354570860873	8.97921837107617	0.000394363125940331	0.00288982793730296	0.853858354469379	8.97921837107617	0.00437122153204128	0.018189642520525	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	Up	NotSig
ENSMUSG00000092335	Zfp977	637776	0.162391795257474	-0.567141864640232	0.664385417522963	0.791136947605325	-0.0492137725173017	-0.567141864640232	0.896181524678839	0.93985642489824	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092341	Malat1	72289	0.986289756400718	8.08779694681961	6.30076072744382e-06	8.95716145013413e-05	0.887494331380832	8.08779694681961	4.38418325427832e-05	0.000404974328413389	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092416	Zfp141	434178	-0.318352885398798	3.24164289489001	0.0151069082575599	0.0541912207392054	-0.4760870081567	3.24164289489001	0.000307247563149676	0.00203249481513997	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092417	Gpank1	81845	-0.0752541452051607	2.58504618640423	0.611072655195095	0.753361275366705	-0.172726396951126	2.58504618640423	0.246109995892211	0.400767434318862	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092444	Gm18733	100417644	0.7371764093505	-0.749324620140819	0.0180592942036181	0.0622528919492325	0.0474578533150479	-0.749324620140819	0.888004843867993	0.934966391902918	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092558	Med20	56771	0.185385516787468	4.63867510093302	0.0469872579559612	0.128357198136423	0.0962898569231244	4.63867510093302	0.303231344435873	0.463367009098439	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092564	BC051226	407803	-0.520392557490492	0.983333885088546	0.0141211330036387	0.0514865418773347	-0.418621524065035	0.983333885088546	0.0475199348680266	0.120011262050785	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092607	Scnm1	69269	-0.0415803503355185	3.786285939489	0.730379099091523	0.839035900823038	0.0295191776246561	3.786285939489	0.806285971945953	0.882399155670939	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000092981	Mir5125	100628593	0.0169160024159248	1.45718674957955	0.964889310152933	0.97970619478138	-0.357651625677593	1.45718674957955	0.349032444158477	0.510822078003388	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000093351	Mir3072	100499517	1.92314499033315	-2.06662387978525	0.00151130249114573	0.00870177246420723	1.32497106287949	-2.06662387978525	0.039400155683977	0.10405212951949	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	Up	NotSig
ENSMUSG00000093483	AA465934	613254	0.518754078215325	-0.767350564014833	0.235970947269054	0.406207343005844	0.622125388604072	-0.767350564014833	0.152654863170142	0.286109628849932	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000093565	Rab26os	75614	0.0838259232834263	0.29574431828514	0.75179823926078	0.85275383143152	0.262039076647545	0.29574431828514	0.315213403781668	0.475040039496587	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
