Geneid	GeneSymbol	Entrez	logFC_10vsC	logCPM_10vsC	PValue_10vsC	PAdj_10vsC	logFC_20vsC	logCPM_20vsC	PValue_20vsC	PAdj_20vsC	sig_10vsC	sig_20vsC	up_10vsC	up_20vsC	down_10vsC	down_20vsC	sig_col10	sig_col20
ENSMUSG00000038047	Haus6	230376	-0.0405260438655088	5.3794793010665	0.589665853237404	0.770571656076241	0.138771367609844	5.3794793010665	0.062956858532851	0.172862499454818	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038055	Dexi	58239	-0.00563633953645375	3.21382193092529	0.945338283129153	0.974665159190352	-0.113377048175407	3.21382193092529	0.16665661203774	0.339974626219657	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038056	Kmt2c	231051	-0.0303551211330712	4.48338720294359	0.673984470173192	0.823984140166404	-0.0189958603532454	4.48338720294359	0.790664318512664	0.885933015723481	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038058	Nod1	107607	-0.260481611621719	4.08002570495829	0.00133399830057987	0.0097821878528101	-0.210204003770809	4.08002570495829	0.0088696838390564	0.0387484094987081	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038059	Smim3	106878	-0.0518514770707178	4.78565376078253	0.421919492524804	0.640065326911137	-0.0304157685641101	4.78565376078253	0.635023120052145	0.784564929991327	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038060	Dlec1	320256	0.940022902271215	-1.51192017767725	0.0161183979075567	0.0698264177011376	0.502725055068517	-1.51192017767725	0.213902990705213	0.40220780180472	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038065	Mturn	68235	0.00695582403234323	3.56577271746276	0.94247577571456	0.972806410362592	0.0150569667706682	3.56577271746276	0.874742918607253	0.935485238131219	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038067	Csf3	12985	0.60865630216682	-0.150949826509704	0.0196183384397527	0.0811905429835757	0.992487413359799	-0.150949826509704	5.67431833280065e-05	0.000565974804321571	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038068	Rnf144b	218215	-0.0287115365385256	1.50859800976113	0.863673842493276	0.93364370852087	0.0341589299524255	1.50859800976113	0.836097267962526	0.914865742972454	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038069	Cdkn2aip	70925	-0.0719158100543215	3.84284717163957	0.324329126074679	0.546963157142826	-0.117529055618035	3.84284717163957	0.104716608594797	0.247714479471573	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038070	Cntln	338349	-0.194629079648324	4.97714621299903	0.00291865503152231	0.0184097753544465	-0.158187550685848	4.97714621299903	0.0148302907133419	0.0580752689261758	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038071	Npy6r	18169	-0.906499813695284	-1.92913888905882	0.0405316450999329	0.137533202597324	-1.55540265013407	-1.92913888905882	0.000811603977504229	0.00552298600384737	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	NotSig	Down
ENSMUSG00000038072	Galnt11	231050	-0.0490547693702571	4.72290743030189	0.412905810641967	0.631444739322985	-0.0277755294590214	4.72290743030189	0.639573608445847	0.787652782078971	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038074	Fkbp14	231997	-0.113086640561644	5.91630627402712	0.0186984474577874	0.078268059139515	-0.0711594087132698	5.91630627402712	0.136181067469535	0.295569773008534	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038077	Kcna6	16494	0.160355808794755	-1.8745441565383	0.75132262140108	0.868750528097531	0.415937524717277	-1.8745441565383	0.400574391290806	0.59830081417138	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038079	Tmem237	381259	-0.0455563350329882	3.92842985491494	0.514648690372885	0.714681954932912	0.113716039581076	3.92842985491494	0.0960449694864246	0.233784656796895	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038080	Kdm1b	218214	-0.0649119543050305	3.82172842327162	0.424514405358325	0.64199260796397	-0.10012973363421	3.82172842327162	0.214924325185431	0.403423055489002	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038084	Opa1	74143	0.057179773724457	6.18822851852678	0.240696947854725	0.454790720010874	0.0439247253357771	6.18822851852678	0.36552193332959	0.564178666189954	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
ENSMUSG00000038085	Cnbd2	70873	0.0921935024730752	-1.01885008052846	0.763014384877984	0.876458940772234	-0.242565759603535	-1.01885008052846	0.440587289723212	0.634387629683834	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NotSig	NotSig
