Geneid	GeneSymbol	Entrez	logFC_DTvsC	logCPM_DTvsC	PValue_DTvsC	PAdj_DTvsC	sig	up	down	sig_col
ENSMUSG00000066357	Wdr6	83669	0.174690132555261	5.22078391925293	0.115842567803378	0.149768666478461	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066361	Serpina3c	16625	-1.79975156302253	4.08879830060188	3.87729400896652e-31	5.63688424007696e-30	TRUE	FALSE	TRUE	Down
ENSMUSG00000066362	Rps13-ps1	625298	0.175380401081142	3.22576696554557	0.270715053792381	0.322107535801397	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066363	Serpina3f	238393	-0.657867749740087	-0.24586657700102	0.0449373897948673	0.0629435152777202	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066364	Serpina3b	271047	-3.24567567666465	6.25793102746308	1.74250856225042e-22	1.64317763566656e-21	TRUE	FALSE	TRUE	Down
ENSMUSG00000066366	Serpina1a	20700	-3.82083893621724	0.712657984387283	4.91784405347334e-05	0.000106939697546244	TRUE	FALSE	TRUE	Down
ENSMUSG00000066406	Akap13	75547	0.295751927938996	8.01353051415394	0.000742319742646227	0.00138252981874692	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066407	Gm10263	100042864	0.152230629901905	-1.11479861866859	0.716631071780702	0.757964608943322	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066415	Msl2	77853	-0.241040854342324	6.39915699639179	0.00349643742680927	0.00589827906994037	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066440	Zfyve26	211978	0.1154370825203	5.40456810402147	0.34126239795627	0.395587262706186	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066441	Rdh11	17252	-0.157065342157141	6.42339948979778	0.14753027167464	0.186462607572966	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066442	Mthfs	107885	-1.11308304057845	1.91877901497679	2.21823415039509e-05	5.03588419199237e-05	TRUE	FALSE	TRUE	Down
ENSMUSG00000066456	Hmgn3	94353	0.0696651121435843	3.78586950954057	0.627021742256646	0.676841417272564	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066475	LOC118568354	118568354	-0.64524451446999	-0.249357558459539	0.0667213218249856	0.0905530995901924	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066487	Gm5786	544872	0.408063824190479	0.195711467132162	0.196832904036789	0.242241252913058	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066510	Ankdd1a	330963	-3.38123026034032	0.232269344893525	1.01393908604174e-19	8.06040198068418e-19	TRUE	FALSE	TRUE	Down
ENSMUSG00000066538	Gm6254	621710	0.365043670872217	-0.169034103650381	0.289632310809492	0.342206310003167	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066543	Rpl17-ps9	100043872	-0.101483957204178	-0.854823826730665	0.841962852720407	0.868015370327307	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066551	Hmgb1	15289	0.169092282894383	7.34117618595032	0.102843714706289	0.134480969658321	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066554	Gm10167	100534385	0.643711950518314	-0.320322381243641	0.108548594148819	0.141298339007177	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066568	Lsm14a	67070	0.126130126564876	6.85527533401273	0.177637242099997	0.220766668563033	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066571	Garre1	233103	0.607086322372354	5.81098127129977	6.30303010785166e-09	2.15022405347993e-08	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066584	Scgb2b27	233099	4.12935392277222	-0.847365162287115	7.49325854719223e-12	3.3553506836927e-11	TRUE	TRUE	FALSE	Up
ENSMUSG00000066592	Gm7589	665330	-0.133213554738109	-0.535903522876015	0.695269342861986	0.739005394983736	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066595	Flvcr1	226844	-0.832774028487435	4.41721413125713	7.74717138164422e-14	4.07255272725862e-13	FALSE	FALSE	FALSE	NotSig
ENSMUSG00000066607	Insyn1	319477	-0.842464466623242	3.72081105153538	6.14672868972627e-05	0.000132152272621627	FALSE	FALSE	FALSE	NotSig
